200112101  792  792  355  361
200112102  792  792  356  362
200112103  791  791  357  364
200112104  791  791  358  364
200112105  791  791  359  365
200112106  791  791  360  366
200112107  791  791  361  367
200112108  790  790  362  369
200112109  790  790  363  369
200112110  790  790  364  370
200112111  790  790  365  371
200112112  790  790  366  372
200112113  790  790  367  373
200112114  789  789  368  374
200112115  789  789  369  375
200112116  789  789  370  376
200112117  789  789  371  377
200112118  789  789  372  378
200112119  788  788  373  380
200112120  788  788  374  380
200112121  788  788  375  381
200112122  788  788  376  382
200112123  788  788  377  383
200112124  787  787  378  385
200112125  787  787  379  385
200112126  787  787  380  386
200112127  787  787  381  387
200112128  787  787  382  388
200112129  787  787  383  389
200112130  786  786  384  390
200112131  786  786  385  391
200112132  786  786  386  392
200112133  786  786  387  393
200112134  786  786  388  394
200112135  785  785  389  395
200112136  785  785  390  396
200112137  785  785  391  397
200112138  785  785  392  398
200112139  785  785  393  399
200112140  784  784  394  401
200112141  784  784  395  401
200112142  784  784  396  402
200112143  784  784  397  403
200112144  784  784  398  404
200112145  783  783  399  406
200112146  783  783  400  406
200112147  783  783  401  407
200112148  783  783  402  408
200112149  783  783  403  409
200112150  783  783  404  410
200112151  782  782  405  411
200112152  782  782  406  412
200112153  782  782  407  413
200112154  782  782  408  414
200112155  782  782  409  415
200112156  781  781  410  416
200112157  781  781  411  417
200112158  781  781  412  418
200112159  781  781  413  419
200112160  781  781  414  420
200112161  780  780  415  422
200112162  780  780  416  422
200112163  780  780  417  423
200112164  780  780  418  424
200112165  780  780  419  425
200112166  779  779  420  427
200112167  779  779  421  427
200112168  779  779  422  428
200112169  779  779  423  429
200112170  779  779  424  430
200112171  778  778  425  432
200112172  778  778  426  432
200112173  778  778  427  433
200112174  778  778  428  434
200112175  778  778  429  435
200112176  778  778  430  436
200112177  777  777  431  437
200112178  777  777  432  438
200112179  777  777  433  439
200112180  777  777  434  440
200112181  777  777  435  441
200112182  776  776  436  442
200112183  776  776  437  443
200112184  776  776  438  444
200112185  776  776  439  445
200112186  776  776  440  446
200112187  775  775  441  448
200112188  775  775  442  448
200112189  775  775  443  449
200112190  775  775  444  450
200112191  775  775  445  451
200112192  774  774  446  453
200112193  774  774  447  453
200112194  774  774  448  454
200112195  774  774  449  455
200112196  774  774  450  456
200112197  773  773  451  458
200112198  773  773  452  458
200112199  773  773  453  459
200112200  773  773  454  460
200112201  773  773  455  461
200112202  773  773  456  462
200112203  772  772  457  463
200112204  772  772  458  464
200112205  772  772  459  465
200112206  772  772  460  466
200112207  772  772  461  467
200112208  771  771  462  468
200112209  771  771  463  469
200112210  771  771  464  470
200112211  771  771  465  471
200112212  771  771  466  472
200112213  770  770  467  474
200112214  770  770  468  474
200112215  770  770  469  475
200112216  770  770  470  476
200112217  770  770  471  477
200112218  769  769  472  479
200112219  769  769  473  479
200112220  769  769  474  480
200112221  769  769  475  481
200112222  769  769  476  482
200112223  768  768  477  484
200112224  768  768  478  484
200112225  768  768  479  485
200112226  768  768  480  486
200112227  768  768  481  487
200112228  767  767  482  489
200112229  767  767  483  489
200112230  767  767  484  490
200112231  767  767  485  491
200112232  767  767  486  492
200112233  767  767  487  493
200112234  766  766  488  494
200112235  766  766  489  495
200112236  766  766  490  496
200112237  766  766  491  497
200112238  766  766  492  498
200112239  765  765  493  499
200112240  765  765  494  500
200112241  765  765  495  501
200112242  765  765  496  502
200112243  765  765  497  503
200112244  764  764  498  504
200112245  764  764  499  505
200112246  764  764  500  506
200112247  764  764  501  507
200112248  764  764  502  508
200112249  763  763  503  510
200112250  763  763  504  510
200112251  763  763  505  511
200112252  763  763  506  512
200112253  763  763  507  513
200112254  763  763  508  514
200112255  763  763  509  514
200112256  763  763  510  515
200112257  764  764  511  514
223112820  460  474  536  549
223312290  668  676  936  945
244712541  843  850  615  624
222914214  196  205  477  488
223214468  649  660  353  364
223414929  877  887  691  701
222915833  171  181  604  614
223415519  978  986  238  247
222916727  146  157  722  732
223316002  836  846  188  198
223316323  835  846  193  204
223217314  532  544  909  919
222818868  159  169   39   50
222918303  294  301   58   66
223118978  563  571  118  127
223418941  975  987  268  278
223319953  764  771  551  560
223519429 1076 1088  508  520
222920584  125  135  837  848
223220843  714  727   88  100
223222401  706  718  146  156
223023882  274  285  813  824
222924691  203  215  509  521
223324008  738  746  698  707
223324640  740  748  699  707
223026791  293  303  749  759
223126835  588  596   53   62
223226906  672  680  337  346
223426056  971  979  346  354
222827268   19   29  730  740
223327385  771  781  569  579
223527444 1072 1080  593  602
200128918  629  639  419  429
200128934  775  785   86   96
223029655  252  264  947  959
223129558  579  587  111  121
222930532  176  185  673  683
223030095  260  270  919  930
223031640  285  293  821  830
223131518  546  556  278  288
222832299   20   31  758  769
223332021  840  851  276  288
223332939  898  906   22   31
222833839  137  147  241  251
223033915  313  322  706  717
223133976  451  461  730  740
222934309  167  181  732  744
223034920  416  426  245  255
223434208  917  929  636  648
223534885  996 1008  985  996
222935741  212  222  541  551
223135303  443  453  772  782
223235847  709  716  227  236
223435162 1001 1009  269  278
223338647  823  833  405  415
222839001  112  120  393  402
223239490  660  670  479  489
223339369  766  776  674  684
223040306  422  433  247  258
223041872  254  266 1011 1023
223241125  747  756   84   94
223241578  723  733  200  210
223042940  469  477   52   61
223442487  847  858 1016 1027
223343051  772  783  670  681
222944177  140  148  922  931
223146126  602  611  114  124
223446512 1044 1055  140  152
222947097  275  287  319  331
223147330  458  471  774  786
251248322  457  467  436  446
251248363  936  943  222  231
251248370  937  944  223  231
251248385 1038 1045  688  697
251248391  524  530  861  868
251248409  947  954  354  363
251248410   87   94  381  389
251248417   16   22  173  180
251248441  566  575  397  406
251248627  847  855   38   46
251248629  934  941   73   81
251248630  629  637  117  126
251248635   46   54  211  220
251248638  544  552  380  389
251248643  722  730  617  626
251248646  136  145  612  621
251248650  174  182  886  895
251248830 1050 1057  119  127
223149589  497  507  620  630
223249706  632  642  675  685
251249024  465  472  266  274
222850284  183  192  135  144
222850932   15   29  894  907
223052489  293  305  914  925
223352652  769  777  756  765
223153645  572  581  306  315
223255090  719  729  307  317
223555115 1089 1101  693  705
223156457  470  480  788  798
222857804  173  183  225  235
223057279  478  488  101  111
223258107  666  675  574  584
243758508 1009 1016  157  164
223459977  916  927  826  837
223160833  488  499  729  741
223260213  668  680  576  588
223360985  894  902  246  253
223560369 1051 1060  914  923
222861069   69   80  720  731
223261919  622  633  796  807
223461917  892  904  939  951
222862402  177  188  233  244
223062004  312  324  880  892
222763084   85   94   35   44
222863167   65   73  759  767
222966355  161  170  961  971
223466323  984  995  558  570
223467229 1022 1031  398  407
223368733  866  876  420  430
223069050  475  483  196  205
222870997  155  165  393  403
222973319  345  354  171  180
222774072   17   27  421  431
223374016  786  796  822  832
222975070  309  317  350  359
223476614  962  971  738  747
223277894  728  738  428  438
222878212  136  145  528  537
223079925  457  468  345  356
222881800   43   53  967  977
222981842  263  274  599  610
223081879  338  349  896  907
223382713  808  818  783  793
223482421 1067 1074  299  307
222883344  195  207  284  294
223083675  315  327 1017 1027
223283141  786  795  192  203
222984346  216  225  826  837
223084654  499  509  185  195
223584736 1090 1102  898  909
222985225  231  243  756  768
223386733  958  967  126  135
223586301 1091 1103  904  915
223088087  410  420  616  628
222789710   58   68  327  337
223089853  539  548   30   41
223391238  953  962  177  186
223192426  532  542  736  748
223192540  519  529  800  811
223292442  722  733  549  560
222893507  219  230  236  247
223294745  791  803  243  255
222795861   68  143  266  281
222796818   54   68  379  392
222996827  337  346  357  368
222797637   80   88  280  288
223397267  886  896  527  537
223098912  536  545  102  112
222899071  231  242  215  226
223207465  556  580  718  727
223207465  565  575  716  717
223207465  562  573  728  729
222920431  216  240  412  421
222920431  225  235  410  411
222920431  222  233  422  423
223051237  461  500  121  130
223051237  475  486  119  120
223051237  475  487  131  132
223051619  461  499  121  130
223051619  476  483  119  120
223051619  473  481  131  131
223299417  735  770  517  526
223299417  748  759  514  516
223299417  746  756  527  528
